Pedido;Data;Vendedor;Situacao;Cidade;Logistica;Situacao_CSV_Entrega;Valor_Pedido;Qtd_Itens;Itens_Resumo
L12608927;21/08/2026;MASCILON;Faturado;CRATEUS;ENTREGUE;NORMAL;R$ 6.113,48;31;13063 - CABO SIL PP FLEX 2 X 2,5MM PRETO (50,00 MT) | 16840 - REFLETOR BLUMENAU LED TECH ALUM. 20W BI-VOLT 6.500K (3,00 UN) | 14755 - TOMADA ROMAZI INT DUPLO MDL SP 10A PL 4X2 BR C25 CANOA (4,00 UN) | 7198 - TANQUE FORTMAMORE FIBRA DUPLO 1,20M CORES/MARCAS DIVERSAS (1,00 UN) | 13082 - CONJ CELITE LIKE BCO ACOP ECOFLUSH COMPLETO (1,00 UN) | 14757 - TOAMADA ROMAZI INT MDL 10A SP+TOM 10A PL 4X2 BR C25 CANOA (2,00 UN) | 23059 - ARANDELA BLUMENAU CLEAN LED ALETADA ABS 6W BI-VOLT 3000K (3,00 UN) | 22507 - LAMP. MAK LED GU10 DICROICA 3000K 4,8W (10,00 UN) | 11039 - DISJUNTOR ENERBRAS DIF RESD BIPOLAR 25A (1,00 UN) | 24617 - DISJUNTOR WEG UNIPOLAR DIN CURVA B 25A 3KA (4,00 UN) | 14081 - PLACA CEGA 4 X 2 DUNAS ROMAZI (3,00 UN) | 23004 - DISJUNTOR WEG UNIPOLAR DIN CURVA B 32A 3KA (2,00 PEC) | 24702 - CABO SIL FLEX 2,5MM AZUL (150,00 MT) | 22296 - SPOT BLUMENAU CLEAN PC QUAD SOB MR16 GU10 PRETO 55451001 (10,00 UN) | 11595 - LIXA ATLAS MANUAL 100 (25,00 UN) | 15157 - SELADOR FORTEX PIG BRANCO NEVE 15L (2,00 UN) | 17198 - LATEX FORTEX BRANCO NEVE 15L FORTMAIS (1,00 UN) | 23779 - PAINEL MAK LED DOB PRETO QUAD SOB 6500K 24W (5,00 UN) | 24706 - CABO SIL FLEX 2,5MM VERMELHO (50,00 MT) | 6159 - MASSA CORRIDA 25Kg FORTEX (1,00 UN) | 15250 - CUBA GHELPLUS INOX N2 PROF.170 POLIDA (1,00 UN) | 4983 - FITA ENERBRAS ISOLANTE 18MM X 20M (3,00 UN) | 24828 - CABO SIL FLEX 2,5MM BRANCO (50,00 MT) | 17170 - LATEX FORTEX BRANCO GELO 15L FORTMAIS (3,00 UN) | 22986 - DISJUNTOR WEG UNIPOLAR DIN CURVA B 16A 3KA (4,00 UN) | 14739 - TOMADA ROMAZI INT SIMPLES MDL 10A SP PL 4X2 BR C25 CANOA (1,00 UN) | 24705 - CABO SIL FLEX 2,5MM VERDE (100,00 MT) | 24788 - CABO SIL FLEX 4,0MM VERMELHO (200,00 MT) | 14697 - TOMADA ROMAZI DUPLA MDL 10A PL 4X2 BR C25 CANOA (15,00 UN) | 22625 - BARRAMENTO ENERBRAS TP PENTE MONO 12P DIN 63A 21CM (1,00 PC) | 14674 - TOMADA ROMAZI SIMPLES MDL 10A PL 4X2 BR C25 CANOA (4,00 UN)
L12609588;21/08/2026;LEONARDO;Faturado;CRATEUS;ENTREGUE;URGENTE;R$ 615,00;5;"17708 - ESPACADOR CORTAG NIVELADOR SLIM 1,5MM VERMELHO (1,00 UN) | 17400 - CUNHA CORTAG SLIM PARA NIVELAMENTO (1,00 UN) | 19719 - REJUNTE QUARTZOLIT PORCELANATO CINZA ARTICO 1KG (1,00 UN) | 20201 - ARGAMASSA PISO SOBRE PISO EXTERNO CINZA 15KG QUARTZOLIT (3,00 UN) | 16186 - PORC. ZEUS POLIDO 70 X 70 ""A"" CERBRAS (6,00 MT)"
L12609735;21/08/2026;LEONARDO;Faturado;CRATEUS;ENTREGUE;RETIRADA;R$ 279,71;2;"16422 - PISO CERBRAS MARAJÓ DECK HD 46 X 46 ""A"" (6,90 MT) | 14900 - ARGAMASSA VARANDAS E QUINTAIS 15KG QUARTZOLIT (2,00 UN)"
L12609736;21/08/2026;MASCILON;Faturado;CRATEUS;ENTREGUE;RETIRADA;R$ 148,00;1;"11773 - PISO CERBRAS AURORA BR 46 X 46 ""A"" (4,60 MT)"
L12609741;21/08/2026;LIMA;Faturado;CRATEUS;ENTREGUE;NORMAL;R$ 335,85;2;21954 - PORC. ELIZABETH 74 X 74 CM PLATINUM ESM POLIDO GL (3,24 MT) | 3516 - REJUNTE QUARTZOLIT PORCELANATO PALHA 1KG (1,00 UN)
L12609749;21/08/2026;MASCILON;Faturado;CRATEUS;ENTREGUE;NORMAL;R$ 320,60;6;3985 - BISNAGA GLOBO VERDE (1,00 UN) | 17044 - VERNIZ ACRILICO 3,6 L FORTEX (1,00 UN) | 14900 - ARGAMASSA VARANDAS E QUINTAIS 15KG QUARTZOLIT (4,00 UN) | 17198 - LATEX FORTEX BRANCO NEVE 15L FORTMAIS (1,00 UN) | 17043 - SELADOR PIGMENTADO BR NEVE 3,6L FORTEX (1,00 UN) | 3983 - BISNAGA GLOBO AMARELO (1,00 UN)
L12609751;21/08/2026;CAMILA;Faturado;CRATEUS;ENTREGUE;NORMAL;R$ 1.298,00;1;"12889 - PISO CERBRAS LUMINATTO BLANCO POLIDO 56 X 56 ""A"" (24,09 MT)"
L12609756;21/08/2026;CAMILA;Faturado;CRATEUS;ENTREGUE;NORMAL;R$ 1.333,00;3;12532 - ARGAMASSA ACIII QUARTZOLIT-15KG (5,00 UN) | 21988 - PORC. ELIZABETH CATEDRAL 1.00 X 1.00 GL PB1 ESM EXT A (10,00 MT) | 11906 - REJUNTE QUARTZOLIT P/PORCELANATO CZ PLATINA 1KG FD (1,00)
L12609763;21/08/2026;MASCILON;Faturado;CRATEUS;ENTREGUE;RETIRADA;R$ 882,91;3;11479 - REJUNTE VOTOMASSA CZ PLATINA 1KG (5,00 UN) | 6820 - PISO CERBRAS ARARIPE CZ 46 X 46 ''C'' (29,90 MT) | 14557 - ARGAMASSA COZINHAS / BANHEIROS 15KG QUARTZOLIT (15,00 UN)
L12609765;21/08/2026;CAMILA;Faturado;CRATEUS;ENTREGUE;NORMAL;R$ 1.006,00;15;"20114 - CURVA KRONA ELETRODUTO LONGA 90º 2 (2,00 UN) | 10629 - DISJUNTOR ENERBRAS TERM TRIPOLAR 32A 3P (1,00 UN) | 12697 - ELETR. KRONA RIGIDO ANTICHAMA ""1"" (3,00 UN) | 18305 - ABRACADEIRA INCA TIPO U - D 1 INCA (5,00 UN) | 9918 - ROLDANA GERMER 72 X 72MM (3,00 UN) | 6020 - LUVA AMANCOP/ ELETRODUTO RÍGIDO 1"" (7,00 UN) | 6005 - CURVA AMANCO ELETR. 180º X 2 LONGA (1,00 UN) | 3690 - REX TRIFASICO GALV 3 LINHA RUFINO (1,00 UN) | 24793 - CABO SIL FLEX 6,0MM VERDE (70,00 MT) | 4057 - PARAFUSO JOMARCA CAB. CHATA C/BUCHA Nº 06 (20,00 UN) | 19091 - ABRACADEIRA INCA TIPO U - G 2 POL PT50 (4,00) | 10628 - DISJUNTOR ENERBRAS TERM. TRIPOLAR 25A 3P (1,00 UN) | 13443 - CURVA KRONA ELETRODUTO 90º ""1"" (4,00 UN) | 13705 - ELETR. KRONA RIGIDO ANTICHAMA ""2"" (2,00 UN) | 20116 - LUVA KRONA ELETRODUTO 2 ROSCA (5,00 UN)"
L12609767;21/08/2026;MASCILON;Faturado;CRATEUS;ENTREGUE;RETIRADA;R$ 229,00;1;14900 - ARGAMASSA VARANDAS E QUINTAIS 15KG QUARTZOLIT (10,00 UN)
L12609782;21/08/2026;MASCILON;Faturado;CRATEUS;ENTREGUE;NORMAL;R$ 756,47;1;"21243 - PISO CERBRAS IPANEMA BEGE 46 X 46 ""A"" (25,30 MT)"
L12609784;21/08/2026;MASCILON;Faturado;CRATEUS;ENTREGUE;NORMAL;R$ 336,49;1;6820 - PISO CERBRAS ARARIPE CZ 46 X 46 ''C'' (16,10 MT)
L12609786;21/08/2026;MASCILON;Faturado;CRATEUS;ENTREGUE;NORMAL;R$ 654,81;1;"7319 - PISO CERBRAS CRISTAL 46 X 46 ""C"" (29,90 MT)"
L12609788;21/08/2026;CAMILA;Faturado;CRATEUS;ENTREGUE;NORMAL;R$ 23,90;1;11185 - SPOT BLUMENAU SOB QUAD ALUM 18W BI-WOLT REF:80806004 (1,00 UN)
L12609790;21/08/2026;MASCILON;Faturado;INDEPENDENCIA;ENTREGUE;NORMAL;R$ 4.180,47;12;"22931 - PISO KARINA REF. 75032 ""A"" 75 X 75 RET POLIDO BLACK GOLD (6,69 MT) | 24778 - ARANDELA NITROLUX ALM 203A 6W 3000K (4,00 UN) | 17708 - ESPACADOR CORTAG NIVELADOR SLIM 1,5MM VERMELHO (1,00 UN) | 17400 - CUNHA CORTAG SLIM PARA NIVELAMENTO (1,00 UN) | 11479 - REJUNTE VOTOMASSA CZ PLATINA 1KG (7,00 UN) | 5815 - REJ PRETO GRAFITE QUARTZOLIT-1Kg (1,00 KG) | 14900 - ARGAMASSA VARANDAS E QUINTAIS 15KG QUARTZOLIT (14,00 UN) | 19690 - GAVETA TELHALUZ P/CHURRASQUEIRA INOX MEDIA UNI (1,00) | 13482 - PISO CERBRAS ATENAS CZ 57 X 57 ""A"" (39,30 MT) | 12532 - ARGAMASSA ACIII QUARTZOLIT-15KG (10,00 UN) | 16186 - PORC. ZEUS POLIDO 70 X 70 ""A"" CERBRAS (14,00 MT) | 11906 - REJUNTE QUARTZOLIT P/PORCELANATO CZ PLATINA 1KG FD (1,00)"
L12609791;21/08/2026;LEONARDO;Faturado;CRATEUS;ENTREGUE;URGENTE;R$ 174,50;2;21503 - CIMENTO POTY TODAS OBRAS 50KG (2,00 UN) | 14557 - ARGAMASSA COZINHAS / BANHEIROS 15KG QUARTZOLIT (5,00 UN)
L12609792;21/08/2026;CAMILA;Faturado;CRATEUS;ENTREGUE;NORMAL;R$ 2.765,36;4;24750 - REV. KARINA 68028 MILLENIUM NERO 60 X 120 RET POLIDO ESM (4,36 MT) | 6820 - PISO CERBRAS ARARIPE CZ 46 X 46 ''C'' (69,00 MT) | 14900 - ARGAMASSA VARANDAS E QUINTAIS 15KG QUARTZOLIT (36,00 UN) | 15624 - REJ QUARTZOLIT CZ PLATINA - 1KG (13,00 UN)
L12609801;21/08/2026;CAMILA;Faturado;CRATEUS;ENTREGUE;CARRO HORARIO;R$ 317,84;1;"23107 - PISO KARINA RET REF. 68006 ""A"" 60 X 120 OMBRA DI CARVAGGI (4,36 MT)"
L12609802;21/08/2026;LIMA;Faturado;CRATEUS;ENTREGUE;NORMAL;R$ 2.561,34;13;"17330 - LATEX MARFIM 15L FORTMAIS FORTEX (1,00 UN) | 10311 - TINTA FORTEX FORTCRYL CHOCOLATE 3,6L (2,00 UN) | 7366 - PISO CERBRAS AURORA BR 46 X 46 ''C'' (16,10 MT) | 21243 - PISO CERBRAS IPANEMA BEGE 46 X 46 ""A"" (34,50 MT) | 10313 - LATEX FORTEX BRANCO NEVE 3,6L FORTMAIS (1,00 UN) | 11479 - REJUNTE VOTOMASSA CZ PLATINA 1KG (8,00 UN) | 17977 - MASSA FORTEX PVA 5,5 KG (1,00 UN) | 14900 - ARGAMASSA VARANDAS E QUINTAIS 15KG QUARTZOLIT (3,00 UN) | 13540 - DUCHA FLUX HIGIENICA CROMADA (1,00 UN) | 19162 - SPOT BLUMENAU EMB. RED. ABS+PC 8W BI-VOL LED 6.500K (6,00 PC) | 17332 - LATEX VERDE PRIMAVERA 15L FORTMAIS (1,00 UN) | 14557 - ARGAMASSA COZINHAS / BANHEIROS 15KG QUARTZOLIT (25,00 UN) | 12356 - SIFAO KRONA SANFONADO DUPLO (1,00 UN)"
L12609808;21/08/2026;CAMILA;Faturado;VILA GRACA;ENTREGUE;NORMAL;R$ 836,56;1;"21246 - PISO CERBRAS IPANEMA CINZA 46 X 46 ""A"" (32,20 MT)"
L12609810;21/08/2026;LIMA;Faturado;CRATEUS;ENTREGUE;NORMAL;R$ 157,80;1;"22001 - PORC. TECHNATTO CREMA MATTE 70 X 70 ""A"" CERBRAS (2,00 MT)"
L12609823;21/08/2026;NOBRE LAR VAREJ;Faturado;CRATEUS;ENTREGUE;NORMAL;R$ 3.752,00;1;21503 - CIMENTO POTY TODAS OBRAS 50KG (80,00 UN)
L12609871;21/08/2026;MASCILON;Faturado;CRATEUS;ENTREGUE;RETIRADA;R$ 262,00;4;18578 - REJUNTE QUARTZOLIT PORCELANATOS BRANCO 1KG (2,00 UN) | 4062 - PARAFUSO JOMARCA MAD CHIPBOARD 4,00 X 22 C/500 BICR (40,00 UN) | 14901 - ARGAMASSA PORC E PISO S/ PISO INT CINZA 15KG QUARTZOLIT (1,00 UN) | 10062 - DOBRADICA SILVANA CANTO ZINC. 3.1/2 CARTELA (1,00 UN)
L8507316;21/08/2026;GEICI;Faturado;CRATEUS;ENTREGUE;CARRO HORARIO;73,6;1;16706 - TELHA FIBROC. 2,44 X 0,50M 4MM ETERNIT (2,00 UN)
L8507317;21/08/2026;GEICI;Faturado;CRATEUS;ENTREGUE;CARRO HORARIO;R$ 149,90;1;17368 - TEXT. OCRE COLONIAL 25KG FORTEX (1,00 UN)
L8507318;21/08/2026;KAYLLANE;Faturado;IBIAPABA;ENTREGUE;RETIRADA;R$ 775,61;2;"21243 - PISO CERBRAS IPANEMA BEGE 46 X 46 ""A"" (16,10 MT) | 21810 - PISO KARINA ONIX BLACK RET REF. 75027 ""A"" 75 X 75 (4,46 MT)"
L8507319;21/08/2026;KAYLLANE;Faturado;CRATEUS;ENTREGUE;CARRO HORARIO;R$ 116,90;1;17170 - LATEX FORTEX BRANCO GELO 15L FORTMAIS (1,00 UN)
L8507327;21/08/2026;GEICI;Faturado;CRATEUS;ENTREGUE;URGENTE;R$ 293,40;1;21503 - CIMENTO POTY TODAS OBRAS 50KG (6,00 UN)
